date,dayofyear,name1_fs,change_expected_encounters,change_mean_n_interactions,change_expected_mean_overlap_duration,change_mean_overlap_duration
2020-01-01,1,all_pois,71.38882639406859,-28.55726615006019,6.3249470961674215,-0.5558987029030349
2020-01-02,2,all_pois,-0.8265643138676726,72.12917679355591,32.76790830945557,71.48692810457517
2020-01-03,3,all_pois,0.0,-21.074378045833928,2.3560209424083656,0.0
2020-01-04,4,all_pois,-0.7764210410476702,-10.52137414029598,-0.7801340512031629,-4.227379025004509
2020-01-05,5,all_pois,-6.059796656115801,-3.0720714817311205,4.7097730642034605,3.7140019860973035
2020-01-06,6,all_pois,-5.928606899448964,30.87122612037525,42.90433235929361,56.958141573526156
2020-01-07,7,all_pois,-1.1813637596161608,-2.958754727929247,-1.6035482770385692,0.100542931831904
2020-01-08,8,all_pois,-1.0717226635058696,-18.435617951478072,3.1036915118739734,1.2559192917438675
2020-01-09,9,all_pois,-2.5259539121004537,-17.97318748704505,-0.8137535816618913,0.16339869281045696
2020-01-10,10,all_pois,-2.4957554641009567,0.8506505905006678,4.5157068062827035,11.263430900333438
2020-01-11,11,all_pois,-4.141384334190878,-1.867384364170632,0.2087682672233804,-1.7808958445763692
2020-01-12,12,all_pois,-10.382875172086248,-4.912020793944749,-4.2536207093168965,-3.7934458788480674
2020-01-13,13,all_pois,1.7975709782770857,-1.8412235585122283,-7.305297929106858,-0.4602235371466201
2020-01-14,14,all_pois,4.637924919087566,62.138411045602076,5.083589218696671,24.35149808968431
2020-01-15,15,all_pois,2.5103711435206177,13.855991986068993,-6.818716200329188,-1.7912291537986458
2020-01-16,16,all_pois,2.4870034768257554,68.03620968259547,11.58739255014327,39.58333333333335
2020-01-17,17,all_pois,1.6025787648141998,1.4034798436418416,-5.453752181500882,-6.002223045572442
2020-01-18,18,all_pois,-5.840177982845751,-8.383981980591514,8.032084386331185,17.143371109911843
2020-01-19,19,all_pois,6.372398226842678,1.926204489303496,2.8851636446573403,2.641509433962264
2020-01-20,20,all_pois,15.381293016077516,20.653630888457574,-0.6733578960741893,-3.4845496383957952
2020-01-21,21,all_pois,-2.135113483907836,-28.35082264767136,-0.19333560786991555,-2.3527046048662625
2020-01-22,22,all_pois,-2.4645365159126964,-10.70185706107023,2.3042558194215745,0.8853201564751999
2020-01-23,23,all_pois,0.17170166233790862,-8.836935422361323,-0.8366762177650644,-1.1029411764705732
2020-01-24,24,all_pois,2.335886971611556,-11.148510537457966,0.0,-0.6669136717302848
2020-01-25,25,all_pois,9.195820686033196,7.237318049446849,2.3184265465333365,4.515200575643097
2020-01-26,26,all_pois,-0.5250112311242061,8.343080649312482,-2.474626525259427,-2.641509433962264
2020-01-27,27,all_pois,-1.7975709782770743,-10.514820446061943,0.6733578960741893,0.46022353714660896
2020-01-28,28,all_pois,-0.897172096957477,1.779643104606876,0.7164790174001956,2.15161874120251
2020-01-29,29,all_pois,-2.0158550746760096,-8.940570213830012,-2.0456148600987545,-0.8853201564751889
2020-01-30,30,all_pois,2.3353124567047523,0.03121585826442175,0.9971346704870988,1.225490196078427
2020-01-31,31,all_pois,2.8729585323714613,3.055423414791792,0.1963350785340268,6.632085957762146
2020-02-01,32,all_pois,0.7764210410476479,41.9082029287521,-0.2087682672233804,5.7744198596869865
2020-02-02,33,all_pois,3.400975772530157,-10.998206552304149,7.515110046755624,17.418073485600782
2020-02-03,34,all_pois,-4.830070874269521,-10.578147482205358,3.265150552661677,2.5641025641025554
2020-02-04,35,all_pois,0.15503858759511324,-1.779643104606876,-0.07960877971113778,-0.8646692137542544
2020-02-05,36,all_pois,0.3835896226613178,3.2919976960555934,2.0456148600987545,1.9147621988881982
2020-02-06,37,all_pois,-4.901572389106623,-0.03121585826443285,2.64756446991401,5.3104575163398735
2020-02-07,38,all_pois,-3.230294559921143,-29.31782650360918,-0.654450261780104,-0.9633197480548472
2020-02-08,39,all_pois,3.9413131194134583,17.786740307904772,-0.6702560158224236,-2.6803381903219963
2020-02-09,40,all_pois,0.5250112311242061,9.62993989427856,-2.1781274945831712,-2.720953326713005
2020-02-10,41,all_pois,4.994236785429519,1.8412235585122168,10.55774361580484,6.859522244137617
2020-02-11,42,all_pois,6.586688506786986,25.56189144745009,-2.7180711929944423,-0.1005429318318818
2020-02-12,43,all_pois,2.7332616363812345,-3.2919976960555823,-6.654126498941947,-3.9324686020177135
2020-02-13,44,all_pois,-0.17170166233791972,10.321162857172418,-3.2893982808023137,-0.16339869281044586
2020-02-14,45,all_pois,-1.658193156615806,-7.941636383549121,-2.1596858638743504,-8.373471656168952
2020-02-15,46,all_pois,1.067001478673979,1.8673843641706436,1.3734754422590756,1.7808958445763468
2020-02-16,47,all_pois,8.311115616171394,-1.926204489303473,-3.158855057589216,-3.4756703078450912
2020-02-17,48,all_pois,22.086075625359673,18.1013791730998,-11.929869139880578,-14.529914529914546
2020-02-18,49,all_pois,12.424563035987447,-3.1960422787797538,0.07960877971113778,-2.9157450231248605
2020-02-19,50,all_pois,11.951807379289649,182.76550064839532,59.18175405596047,89.78793493926291
2020-02-20,51,all_pois,11.310631032122199,3.2905243152371533,0.8137535816618691,-1.2663398692810413
2020-02-21,52,all_pois,8.048375558490562,44.04173251956553,17.14659685863873,33.16042978881066
2020-02-22,53,all_pois,-1.925627410202002,-7.861973713806047,-2.8018899022085426,-7.357438388199323
2020-02-23,54,all_pois,-9.235367432258002,21.301068108553945,2.178127494583193,11.300893743793438
2020-02-24,55,all_pois,-12.086383850825833,-21.483144764259432,-0.7241773599288459,-1.8628095551172508
2020-02-25,56,all_pois,-0.15503858759510214,57.80598098365679,21.210053451609227,40.55901870098533
2020-02-26,57,all_pois,-0.3835896226613289,7.968378777779582,-8.817305431460163,-2.4088943792464512
2020-02-27,58,all_pois,-1.9768430279449298,-5.279127586429078,-5.2148997134670685,-2.001633986928097
2020-02-28,59,all_pois,-1.1199328070826686,0.0,0.0,4.594294183030746
2020-02-29,60,all_pois,6.251988748348912,57.64330494623015,2.6260850455994023,11.890627810757337
2020-03-01,61,all_pois,1.0055089300827105,27.50910007227341,2.8851636446573403,4.468718967229401
2020-03-02,62,all_pois,-10.024658325070424,-8.697973614090305,4.916783127937997,3.0900723208415526
2020-03-03,63,all_pois,-5.9017002698107275,14.581439280525133,10.792675992266565,21.49607882565856
2020-03-04,64,all_pois,-4.69001174790945,-2.5198067534904056,1.9750764166470705,-0.5970763845995486
2020-03-05,65,all_pois,-7.8811746728658525,1.9328957539895164,-2.853868194842435,-0.5718954248365882
2020-03-06,66,all_pois,-3.025545520038886,-13.097442201063368,1.5052356020942348,4.2608373471656025
2020-03-07,67,all_pois,2.210880266741877,33.459657142531604,7.504669816503683,13.581579420759127
2020-03-08,68,all_pois,-13.816941875085952,-11.73631728585768,-3.0220093511232453,-4.111221449851044
2020-03-09,69,all_pois,-13.635172637058867,-9.07273244527692,-3.392199212298308,-0.679377602454545
2020-03-10,70,all_pois,-1.1217966462213178,-15.266707020068074,-5.038098487433184,-4.9668208324954675
2020-03-11,71,all_pois,-5.052852350142578,-16.044400655764488,-13.684458029626155,-9.285567222565373
2020-03-12,72,all_pois,-13.546011574054955,-23.270741156284227,-24.515759312320927,-28.472222222222218
2020-03-13,73,all_pois,-28.78062873157886,-56.31991079775204,-31.064572425828967,-38.94034827713969
2020-03-14,74,all_pois,-33.061157295280736,-74.6341386777892,-28.293594110537306,-38.47814355099839
2020-03-15,75,all_pois,-46.01413506230647,-78.69997408256643,-32.35260577032728,-37.318768619662364
2020-03-16,76,all_pois,-49.61665148914452,-71.19352012784627,-31.215855672722654,-37.4095989480605
2020-03-17,77,all_pois,-58.602566575961255,-85.27191396141066,-38.74673035369044,-41.20249346470942
2020-03-18,78,all_pois,-63.64441452893503,-86.96428482796152,-38.255349165295094,-41.033559810582666
2020-03-19,79,all_pois,-66.97308165788921,-90.02306435047916,-40.35530085959886,-42.76960784313725
2020-03-20,80,all_pois,-74.19170225617368,-95.0413955602176,-41.40488656195463,-48.38829195998519
2020-03-21,81,all_pois,-75.42539785002107,-98.22737924668378,-40.4241292165696,-48.5159201295197
2020-03-22,82,all_pois,-77.15471050016703,-94.87943665301876,-43.505530847303,-47.52730883813307
2020-03-23,83,all_pois,-61.573861719753104,-95.00669813731614,-24.660144835471982,-27.7668200745124
2020-03-24,84,all_pois,-70.69960544484358,-93.53776741893637,-36.267485499829405,-39.63402372813191
2020-03-25,85,all_pois,-69.34537721727703,-94.15600548245338,-35.95109334587351,-38.645254272184474
2020-03-26,86,all_pois,-73.21838651447878,-93.22539063491834,-38.842406876790825,-41.380718954248366
2020-03-27,87,all_pois,-77.14168135872195,-94.86911515492572,-44.284467713787095,-50.01852537977028
2020-03-28,88,all_pois,-76.8011712479652,-96.03062078687128,-45.786177343149106,-53.40888649037597
2020-03-29,89,all_pois,-73.070756773007,-95.55580636384745,-43.733607024746256,-47.884806355511415
2020-03-30,90,all_pois,-68.78182917192268,-93.56836424759614,-32.867488247998985,-38.37387683541531
2020-03-31,91,all_pois,-71.40301592854169,-93.87334794573343,-40.70283179802115,-43.65574100140759
2020-04-01,92,all_pois,-73.37157160993482,-93.12223083518406,-40.536092170232784,-43.95717521103561
2020-04-02,93,all_pois,-74.72949371423805,-92.41389521182224,-39.553008595988544,-42.56535947712417
2020-04-03,94,all_pois,-74.15628045000722,-94.3637821360706,-43.717277486911,-49.610967024824006
2020-04-04,95,all_pois,-79.34043666023321,-95.79572565704608,-45.89605537852982,-52.653354919949635
2020-04-05,96,all_pois,-76.83378634355506,-95.43627587212623,-42.273919489109346,-46.81231380337637
2020-04-06,97,all_pois,-70.08332016624637,-92.44490412708012,-32.91830771185364,-38.110891957045816
2020-04-07,98,all_pois,-73.82625986209786,-93.65108962868298,-41.08950301376094,-44.218781419666186
2020-04-08,99,all_pois,-74.35096791794079,-93.59985678269724,-40.37150246884553,-44.163063619518226
2020-04-09,100,all_pois,-70.42473936473384,-92.62236081223992,-42.41833810888252,-45.46568627450979
2020-04-10,101,all_pois,-73.7903499317749,-93.76654745200544,-46.46596858638743,-52.16746943312338
2020-04-11,102,all_pois,-78.19592965542253,-95.25108923569049,-47.41237226678388,-54.12844036697248
2020-04-12,103,all_pois,-74.85825543224715,-97.83569271340453,-36.77728361272664,-39.18570009930488
2020-04-13,104,all_pois,-65.62634219947141,-95.16166197513071,-33.83305806123745,-35.524873986412466
2020-04-14,105,all_pois,-71.78257201974974,-91.929518768903,-42.56795177982488,-45.58616529257993
2020-04-15,106,all_pois,-71.8600656965763,-91.34167349087481,-40.60663061368446,-44.286596664607785
2020-04-16,107,all_pois,-71.5598146833048,-90.76126565477837,-42.6246418338109,-44.52614379084967
2020-04-17,108,all_pois,-75.06819470198084,-93.57825026579539,-44.74258289703316,-49.83327158206743
2020-04-18,109,all_pois,-77.29477371886777,-95.37475068703495,-47.19261619602243,-53.5887749595251
2020-04-19,110,all_pois,-76.52365498140006,-94.72773258065578,-43.300262287604035,-47.368421052631575
2020-04-20,111,all_pois,-71.11674396446985,-91.93152629286665,-35.76419768771439,-40.47775586237125
2020-04-21,112,all_pois,-69.41436046946362,-92.90455332475908,-41.56715569202776,-44.62095314699376
2020-04-22,113,all_pois,-72.90650921791419,-91.4310647913622,-39.689630848812605,-43.42186534898086
2020-04-23,114,all_pois,-73.64895064673345,-91.70850038511117,-40.74498567335245,-43.218954248366
2020-04-24,115,all_pois,-74.96916806878909,-94.29406441890006,-44.393542757417094,-49.79622082252686
2020-04-25,116,all_pois,-80.09627316797867,-95.03289712647032,-46.33556752005274,-52.8692210829286
2020-04-26,117,all_pois,-70.68568707621681,-94.50081564781857,-44.44064317482039,-48.9175769612711
2020-04-27,118,all_pois,-70.07380374154496,-91.8588517540607,-35.94206581120569,-42.362480824019286
2020-04-28,119,all_pois,-73.21269799610992,-91.16545729965284,-42.22677129534858,-44.66117031972652
2020-04-29,120,all_pois,-72.57937278921337,-91.61190957336427,-41.35904067716907,-45.192505661931236
2020-04-30,121,all_pois,-72.23603383614058,-91.29779999135114,-41.868194842406886,-45.302287581699346
2020-05-01,122,all_pois,-78.01674052485268,-92.85925981559515,-45.964223385689365,-51.20414968506854
2020-05-02,123,all_pois,-76.56178291780323,-93.76203844782096,-46.09383584221515,-51.8978233495233
2020-05-03,124,all_pois,-77.23625584731076,-92.51331463046392,-42.2283042536207,-47.16981132075472
2020-05-04,125,all_pois,-70.37972071031119,-89.78547400856289,-36.8568161605895,-42.45014245014246
2020-05-05,126,all_pois,-72.34439096156242,-89.6715905078335,-44.1828727396793,-47.71767544741604
2020-05-06,127,all_pois,-72.37285292847704,-90.8916653577852,-41.688220079943584,-46.016059295861645
2020-05-07,128,all_pois,-74.54305151601909,-89.64504452647344,-43.54154727793697,-46.07843137254901
2020-05-08,129,all_pois,-75.96716993200626,-92.1015853383132,-48.1457242582897,-52.79733234531307
2020-05-09,130,all_pois,-77.24120482233009,-92.626002494203,-49.03856719041863,-55.135815794207595
2020-05-10,131,all_pois,-76.76186282519586,-94.29356004512607,-41.38442239708062,-45.02482621648461
2020-05-11,132,all_pois,-68.2164602569964,-91.60588796752072,-35.00190572989455,-39.77646285338594
2020-05-12,133,all_pois,-71.68455658607475,-93.44956679374359,-41.203229841919715,-44.74160466519204
2020-05-13,134,all_pois,-73.86809473881236,-90.33820244695083,-39.97178462261933,-43.13362157710521
2020-05-14,135,all_pois,-74.26827096753725,-89.90700459597923,-42.71633237822351,-45.09803921568627
2020-05-15,136,all_pois,-75.3478226588657,-91.71436279352687,-45.68062827225131,-50.64838829195999
2020-05-16,137,all_pois,-75.14564411098506,-92.82611431993556,-45.85210416437754,-51.82586796186365
2020-05-17,138,all_pois,-75.4341333575854,-91.30768536478998,-44.60029649903068,-48.798411122145
2020-05-18,139,all_pois,-66.81653409637882,-88.32407016190218,-36.24698259433364,-41.74884944115714
2020-05-19,140,all_pois,-69.46214214085653,-89.24196950588802,-42.681678607983635,-46.18942288357128
2020-05-20,141,all_pois,-71.18644221524751,-87.84018426350555,-41.52363037855632,-45.357216388717305
2020-05-21,142,all_pois,-71.0278785974986,-86.66172874398781,-43.7707736389685,-46.486928104575156
2020-05-22,143,all_pois,-72.58506706958235,-89.66610713620602,-46.007853403141354,-50.759540570581706
2020-05-23,144,all_pois,-70.49122977217304,-92.59744993170445,-46.9948357323371,-54.05648497931283
2020-05-24,145,all_pois,-64.61946793154729,-89.18566337405834,-39.97035009693237,-43.75372393247269
2020-05-25,146,all_pois,-44.0465708917944,-84.29237204443034,-32.89289797992632,-37.497260574183656
2020-05-26,147,all_pois,-66.81180380480289,-88.44789335739947,-41.72637325145002,-44.17856424693344
2020-05-27,148,all_pois,-67.4970661065683,-87.80555700014904,-40.04232306607103,-43.33950998558782
2020-05-28,149,all_pois,-72.0109359132727,-88.19122324256979,-43.083094555873934,-45.424836601307184
2020-05-29,150,all_pois,-71.80757604172277,-90.7164112708001,-46.05148342059336,-50.759540570581706
2020-05-30,151,all_pois,-70.70787016284459,-89.30638458488957,-40.44610482364575,-44.45044072674942
2020-05-31,152,all_pois,-70.13329427373085,-87.9245297986412,-39.55981297753448,-42.32373386295929
2020-06-01,153,all_pois,-68.36223280314304,-86.36873773546766,-32.51175200101639,-38.856015779092715
2020-06-02,154,all_pois,-68.551028028283,-87.74855272560218,-42.613442511088365,-45.1437763925196
2020-06-03,155,all_pois,-69.00234423098402,-88.15806696241192,-40.583117799200565,-44.039530574428674
2020-06-04,156,all_pois,-68.51981786048654,-82.62929479708424,-33.065902578796575,-33.61928104575164
2020-06-05,157,all_pois,-70.29284828219403,-89.73025438629251,-43.586387434554965,-48.68469803630975
2020-06-06,158,all_pois,-67.61995336851915,-88.79070411631581,-40.534007251950335,-45.85357078611261
2020-06-07,159,all_pois,-67.50028668144938,-79.69761637345786,-30.39115064431519,-32.274081429990076
2020-06-08,160,all_pois,-64.2028402208024,-82.03225883811308,-29.360945242027704,-32.89502520271752
2020-06-09,161,all_pois,-63.83328903200125,-75.90568880097301,-25.372455362219963,-25.155841544339427
2020-06-10,162,all_pois,-61.72017259770765,-82.77682003780359,-33.3646837526452,-35.59810582664197
2020-06-11,163,all_pois,-65.66381901556723,-84.9844990994477,-39.30085959885388,-42.97385620915033
2020-06-12,164,all_pois,-60.95013113083189,-79.95449445989537,-31.413612565445035,-34.23490181548722
2020-06-13,165,all_pois,-61.37533326283256,-84.18996241293947,-33.8973739149544,-38.370210469508905
2020-06-14,166,all_pois,-62.304317417255476,-81.60391949662427,-34.770213251225904,-36.127110228401186
2020-06-15,167,all_pois,-58.172661609610174,-80.194671192578,-31.59700165163257,-35.43721236028929
2020-06-16,168,all_pois,-57.88313749974847,-78.68150730646934,-35.607869896508596,-36.85903880957168
2020-06-17,169,all_pois,-57.09636031923303,-78.74637150991526,-32.094991770514945,-35.22750669137328
2020-06-18,170,all_pois,-57.304329090877296,-78.10547005304231,-36.962750716332394,-38.888888888888886
2020-06-19,171,all_pois,-56.05385023455101,-75.26682598331142,-29.101221640488657,-34.82771396813635
2020-06-20,172,all_pois,-58.15809736932211,-81.2347858701037,-29.018789144050107,-35.42003957546321
2020-06-21,173,all_pois,-54.839856938636046,-83.51766798229842,-24.392747177557286,-24.051638530287992
2020-06-22,174,all_pois,-51.90930531065055,-68.40971830639366,-14.420022868758744,-13.171159325005501
2020-06-23,175,all_pois,-52.24299512742685,-67.95320232997442,-23.029682702149444,-18.6406595616328
2020-06-24,176,all_pois,-51.73173566002964,-72.32168164694471,-26.240300964025398,-30.286184887790824
2020-06-25,177,all_pois,-51.63962918982234,-65.51133605751161,-26.57879656160459,-27.083333333333325
2020-06-26,178,all_pois,-49.02189255877447,-66.86774063575982,-23.080279232111696,-20.303816228232673
2020-06-27,179,all_pois,-53.6908296685359,-86.54922400001888,-33.15020327436545,-41.06853750674582
2020-06-28,180,all_pois,-55.32554871838276,-76.3092543026689,-25.37347474056334,-27.864945382323732
2020-06-29,181,all_pois,-43.05458265736189,-61.162093242717454,-14.115106085630789,-12.732851194389687
2020-06-30,182,all_pois,-46.092506671622246,-73.62914450945006,-33.242351870806324,-35.934043836718274
2020-07-01,183,all_pois,-45.67871570831307,-72.91735217986914,-28.497531154479205,-34.28042001235331
2020-07-02,184,all_pois,-45.187399981113714,-52.27498040557048,-20.389684813753593,-14.70588235294118
2020-07-03,185,all_pois,-42.42994464333495,-69.99025471767915,-34.48952879581153,-40.79288625416822
2020-07-04,186,all_pois,-41.540326076240845,-82.63162267853234,-24.469838479288,-16.495772620975014
2020-07-05,187,all_pois,-51.03986907525786,-76.80200877488893,-21.473372106283485,-13.326713008937439
2020-07-06,188,all_pois,-44.50137424375819,-70.24120664056693,-15.538051073561174,-19.00065746219593
2020-07-07,189,all_pois,-45.17207978398565,-72.22392344815636,-32.74195382690777,-34.687311482002805
2020-07-08,190,all_pois,-44.422401844281566,-69.37532306226632,-22.45473783211851,-25.05661931233272
2020-07-09,191,all_pois,-45.59405749021318,-53.05453533472704,-16.744985673352453,-8.37418300653594
2020-07-10,192,all_pois,-50.21008365418297,-85.89159531461378,-33.44240837696335,-39.014449796220816
2020-07-11,193,all_pois,-50.372273464864605,-83.74057078158201,-31.919569278101317,-40.34898363014931
2020-07-12,194,all_pois,-52.83969861779466,-64.53214194075396,-21.473372106283485,-12.135054617676266
2020-07-13,195,all_pois,-43.87722276016817,-67.5362414334205,-22.98310252826833,-26.408064869603344
2020-07-14,196,all_pois,-43.02928086455793,-58.82873079796589,-21.414761742295006,-15.222199879348473
2020-07-15,197,all_pois,-41.16591651235814,-62.67461618083306,-21.655302139666134,-19.003500102944216
2020-07-16,198,all_pois,-42.79195042463883,-64.84741112141414,-24.30945558739256,-23.651960784313715
2020-07-17,199,all_pois,-44.87112415728826,-78.6576266415543,-30.017452006980804,-36.19859207113746
2020-07-18,200,all_pois,-50.18343980232891,-78.73964469216476,-26.293813866608076,-24.374887569706797
2020-07-19,201,all_pois,-49.46852639499279,-71.35888703530723,-23.27517390808529,-16.623634558093347
2020-07-20,202,all_pois,-42.337926887707894,-67.19868626848506,-15.741328928979804,-18.080210387902707
2020-07-21,203,all_pois,-40.70143914545458,-61.74524125916218,-23.188900261571714,-18.6406595616328
2020-07-22,204,all_pois,-42.208934331843146,-70.29609326064117,-22.548789090054086,-26.168416718138772
2020-07-23,205,all_pois,-42.00546622150848,-68.69648153264258,-29.604584527220645,-30.024509803921557
2020-07-24,206,all_pois,-43.922575534556266,-77.35896089636131,-28.141361256544503,-33.41978510559467
2020-07-25,207,all_pois,-48.428008011296775,-77.91410705617079,-25.392813976486092,-23.90717754991905
2020-07-26,208,all_pois,-48.04935485283218,-70.56843173928294,-22.613752993499823,-15.74975173783516
2020-07-27,209,all_pois,-37.78432876124545,-61.733646858771685,-14.191335281412787,-10.58514135437214
2020-07-28,210,all_pois,-40.58605569808029,-69.2305791865021,-24.62185829637212,-26.40257389905489
2020-07-29,211,all_pois,-38.180413428879596,-64.81779079354631,-20.550199858923108,-18.01523574222772
2020-07-30,212,all_pois,-42.281785266194575,-66.10000805412683,-24.21776504297996,-23.039215686274506
2020-07-31,213,all_pois,-44.034937972251946,-76.69677107008941,-28.294066317626534,-33.827343460540945
2020-08-01,214,all_pois,-46.43035356328708,-78.9978908914286,-26.183935831227327,-27.325058463752484
2020-08-02,215,all_pois,-46.882327321692884,-76.96491145275141,-27.42616033755273,-31.996027805362463
2020-08-03,216,all_pois,-39.98244271065323,-63.52967567891865,-17.69787828738407,-20.31558185404341
2020-08-04,217,all_pois,-44.36115424908046,-83.70809230991524,-24.553622199476862,-28.61451839935653
2020-08-05,218,all_pois,-36.514721403796415,-65.90181599234532,-20.550199858923108,-21.103561869466752
2020-08-06,219,all_pois,-34.16548093312867,-64.12740968185004,-24.813753581661906,-25.816993464052285
2020-08-07,220,all_pois,-38.250998336652714,-76.34881716674793,-27.748691099476442,-34.27195257502779
2020-08-08,221,all_pois,-44.1637308759383,-80.48952315482123,-27.48049664871992,-33.80104335312106
2020-08-09,222,all_pois,-45.75912186951189,-71.16078881271844,-23.594480556505857,-18.57000993048661
2020-08-10,223,all_pois,-34.152674438647445,-61.58929347336382,-15.309363486215222,-16.677624369932076
2020-08-11,224,all_pois,-37.67552740034049,-64.56629907895613,-23.598316842943248,-20.369997989141353
2020-08-12,225,all_pois,-33.858181120155265,-67.03576535469479,-22.45473783211851,-24.43895408688491
2020-08-13,226,all_pois,-39.666643430968605,-68.02787487231845,-25.06590257879657,-27.818627450980397
2020-08-14,227,all_pois,-41.01407747016461,-75.17636391515599,-27.006980802792324,-29.82586143015932
2020-08-15,228,all_pois,-46.92453604825994,-79.3737761802462,-26.62344797275025,-29.051987767584095
2020-08-16,229,all_pois,-43.176827529392035,-80.68935765805223,-29.06830881514424,-34.93545183714002
2020-08-17,230,all_pois,-36.04953262760323,-65.95371759570033,-16.732308474145597,-22.945430637738337
2020-08-18,231,all_pois,-36.17388987503816,-61.591837873469665,-21.93790515182532,-16.509149406796688
2020-08-19,232,all_pois,-35.015872503076565,-69.70292234036184,-22.266635316247363,-26.003705991352692
2020-08-20,233,all_pois,-34.659268611027386,-61.92037104706461,-22.2922636103152,-19.975490196078425
2020-08-21,234,all_pois,-40.57848021170939,-73.0526650955851,-24.869109947643985,-25.083364208966273
2020-08-22,235,all_pois,-44.38469829350835,-80.56317593988591,-25.766399296780587,-27.86472387119987
2020-08-23,236,all_pois,-45.19177932497848,-75.28836298439508,-24.278709088835654,-25.918570009930495
2020-08-24,237,all_pois,-32.64536968216126,-63.72727451659804,-15.538051073561174,-19.175980714442264
2020-08-25,238,all_pois,-36.2473705708744,-66.38397305642786,-23.279881724098715,-21.25477578926201
2020-08-26,239,all_pois,-35.55994155325697,-63.459237831160344,-19.82130260992241,-15.95635165740169
2020-08-27,240,all_pois,-37.62393340603273,-73.33280823575409,-23.346704871060176,-26.18464052287581
2020-08-28,241,all_pois,-45.14720264462203,-78.40209048668476,-26.287085514834214,-28.788440163023342
2020-08-29,242,all_pois,-46.15527153012013,-83.59144491302982,-30.4691792110757,-41.464292138873894
2020-08-30,243,all_pois,-46.347194404739845,-70.60747171562117,-24.529592884023252,-23.49553128103277
2020-08-31,244,all_pois,-37.258048668123884,-69.41380931270108,-18.20607292593064,-23.646723646723647
2020-09-01,245,all_pois,-39.30393220267661,-72.98364657738719,-25.486182190378713,-30.34385682686507
2020-09-02,246,all_pois,-36.440261528456595,-72.23759739207604,-23.136609452151426,-28.59789993823349
2020-09-03,247,all_pois,-41.04700331495553,-66.30736275874135,-24.538681948424077,-26.429738562091497
2020-09-04,248,all_pois,-42.25252715538055,-66.47480574441391,-26.52705061082025,-26.194886995183396
2020-09-05,249,all_pois,-44.64997820977356,-79.57389496448019,-27.326667399186896,-32.325957906098225
2020-09-06,250,all_pois,-38.741683472525295,-68.62806194025839,-23.29798152582961,-19.006951340615693
2020-09-07,251,all_pois,-14.321275815154099,-56.242616693502605,-19.959344428916282,-24.0412009642779
2020-09-08,252,all_pois,-30.72530419464495,-11.526597472454204,-28.875241669509844,-29.901467926804735
2020-09-09,253,all_pois,-29.168308574903516,-11.786584678797677,-23.936045144603824,-25.42721844760141
2020-09-10,254,all_pois,-27.673367461453136,12.38806960517891,-25.432664756447,-23.815359477124176
2020-09-11,255,all_pois,-29.717101910958494,-26.948098177674126,-28.315881326352528,-28.86254168210448
2020-09-12,256,all_pois,-40.484573381710774,-78.0498389433359,-26.887155257663984,-32.289980212268404
2020-09-13,257,all_pois,-39.32510311139399,-72.54428271419229,-27.494583190785715,-31.0824230387289
2020-09-14,258,all_pois,-1.4605538135596283,81.65729593436107,-15.817558124761787,-11.374095989480615
